binning,run_number,source_period,target,beam_type,group,energy_low_gev,energy_high_gev,pol1,brem,pol2,pol1_net,pol2_net,total_net,status
ajaka_cross_section,1648,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,73573597.0,22292.328,71959672.0,73551304.672,71937379.672,145488684.344,valid
ajaka_cross_section,1648,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,95845720.0,33222.334,90932612.0,95812497.666,90899389.666,186711887.332,valid
ajaka_cross_section,1648,1999_uv,P,UV,P_UV,1.28,1.3166666666666667,76453854.0,20629.223,83606234.0,76433224.777,83585604.777,160018829.554,valid
ajaka_cross_section,1648,1999_uv,P,UV,P_UV,1.3166666666666667,1.3533333333333333,87319319.0,21056.55,90085468.0,87298262.45,90064411.45,177362673.9,valid
ajaka_cross_section,1648,1999_uv,P,UV,P_UV,1.3533333333333333,1.3900000000000001,84906810.0,17583.206,81163554.0,84889226.794,81145970.794,166035197.588,valid
ajaka_cross_section,1648,1999_uv,P,UV,P_UV,1.3900000000000001,1.4266666666666667,98567356.0,22594.989,107913988.0,98544761.011,107891393.011,206436154.022,valid
ajaka_cross_section,1648,1999_uv,P,UV,P_UV,1.4266666666666667,1.4633333333333334,102833128.0,19020.386,97908185.0,102814107.614,97889164.614,200703272.228,valid
ajaka_cross_section,1648,1999_uv,P,UV,P_UV,1.4633333333333334,1.5,44232596.0,16843.050000000003,40743476.0,44215752.95,40726632.95,84942385.9,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,0.95,0.9866666666666666,37898213.0,26712.119,43686406.0,37871500.881,43659693.881,81531194.762,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,0.9866666666666666,1.0233333333333332,60909083.0,32138.188,55516141.0,60876944.812,55484002.812,116360947.624,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.0233333333333332,1.06,55952449.0,31926.417999999998,54176587.0,55920522.582,54144660.582,110065183.164,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.06,1.0966666666666667,46618246.0,21786.686999999998,46504853.0,46596459.313,46483066.313,93079525.626,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.0966666666666667,1.1333333333333333,56493774.0,24113.407,58229232.0,56469660.593,58205118.593,114674779.186,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.1333333333333333,1.17,61051036.0,25512.111999999997,57552278.0,61025523.888,57526765.888,118552289.776,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.17,1.2066666666666666,62785577.0,23306.930000000004,62369383.0,62762270.07,62346076.07,125108346.14,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,61144046.0,24119.777000000002,64823228.0,61119926.223,64799108.223,125919034.446,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,83416309.0,24800.43,79686406.0,83391508.57,79661605.57,163053114.14,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.28,1.3166666666666667,78248991.0,22748.801999999996,75417054.0,78226242.198,75394305.198,153620547.396,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.3166666666666667,1.3533333333333333,75400339.0,20904.396999999997,79903624.0,75379434.603,79882719.603,155262154.206,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.3533333333333333,1.3900000000000001,79558306.0,19337.386,73196538.0,79538968.614,73177200.614,152716169.228,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.3900000000000001,1.4266666666666667,99148748.0,21328.396,96441742.0,99127419.604,96420413.604,195547833.208,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.4266666666666667,1.4633333333333334,102060217.0,21502.956000000002,98283002.0,102038714.044,98261499.044,200300213.088,valid
ajaka_cross_section,1649,1999_uv,P,UV,P_UV,1.4633333333333334,1.5,41456653.0,17388.404000000002,37349283.0,41439264.596,37331894.596,78771159.192,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,0.95,0.9866666666666666,42934766.0,26601.66,40355203.0,42908164.34,40328601.34,83236765.68,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,0.9866666666666666,1.0233333333333332,53497135.0,29336.917999999998,55241575.0,53467798.082,55212238.082,108680036.164,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.0233333333333332,1.06,52087599.0,27443.189,55194683.0,52060155.811,55167239.811,107227395.622,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.06,1.0966666666666667,49732332.0,22562.975000000002,41703072.0,49709769.025,41680509.025,91390278.05,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.0966666666666667,1.1333333333333333,56836726.0,22253.314,54175932.0,56814472.686,54153678.686,110968151.372,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.1333333333333333,1.17,51599454.0,24372.733,59908270.0,51575081.267,59883897.267,111458978.534,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.17,1.2066666666666666,59782310.0,23502.769999999997,61504616.0,59758807.23,61481113.23,121239920.46,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,60314630.0,23006.63,67245354.0,60291623.37,67222347.37,127513970.74000001,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,79270233.0,26178.458000000002,89360430.0,79244054.542,89334251.542,168578306.084,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.28,1.3166666666666667,72054085.0,18272.984,69903214.0,72035812.016,69884941.016,141920753.032,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.3166666666666667,1.3533333333333333,74287003.0,15043.386000000002,79969013.0,74271959.614,79953969.614,154225929.228,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.3533333333333333,1.3900000000000001,71290681.0,16986.499,72325194.0,71273694.501,72308207.501,143581902.002,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.3900000000000001,1.4266666666666667,90975841.0,18351.125,88056856.0,90957489.875,88038504.875,178995994.75,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.4266666666666667,1.4633333333333334,87208093.0,19609.367,84752742.0,87188483.633,84733132.633,171921616.266,valid
ajaka_cross_section,1650,1999_uv,P,UV,P_UV,1.4633333333333334,1.5,34431002.0,17573.907,36247628.0,34413428.093,36230054.093,70643482.186,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,0.95,0.9866666666666666,46334108.0,11819.242,31898982.0,46322288.758,31887162.758,78209451.516,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,0.9866666666666666,1.0233333333333332,54514537.0,12960.81,32861224.0,54501576.19,32848263.19,87349839.38,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.0233333333333332,1.06,56694437.0,13406.308,35689042.0,56681030.692,35675635.692,92356666.384,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.06,1.0966666666666667,48935509.0,10278.451000000001,34270312.0,48925230.549,34260033.549,83185264.098,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.0966666666666667,1.1333333333333333,53454857.0,11442.177000000001,40284146.0,53443414.823,40272703.823,93716118.646,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.1333333333333333,1.17,59081623.0,11196.028999999999,39549567.0,59070426.971,39538370.971,98608797.942,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.17,1.2066666666666666,69353765.0,10239.154,38155162.0,69343525.846,38144922.846,107488448.692,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,71876067.0,13015.501,46139202.0,71863051.499,46126186.499,117989237.998,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,93149688.0,13465.484999999999,54140340.5,93136222.515,54126875.015,147263097.53,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.28,1.3166666666666667,72130692.0,10094.849,51956090.0,72120597.151,51945995.151,124066592.30199999,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.3166666666666667,1.3533333333333333,92436097.0,8477.88,61135811.0,92427619.12,61127333.12,153554952.24,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.3533333333333333,1.3900000000000001,79070056.0,8826.318,47256299.0,79061229.682,47247472.682,126308702.364,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.3900000000000001,1.4266666666666667,94161023.0,9928.568,63551223.0,94151094.432,63541294.432,157692388.864,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.4266666666666667,1.4633333333333334,100818784.0,10269.295999999998,50941189.0,100808514.704,50930919.704,151739434.408,valid
ajaka_cross_section,1651,1999_uv,P,UV,P_UV,1.4633333333333334,1.5,41884521.0,8575.753,23644187.0,41875945.247,23635611.247,65511556.494,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,0.95,0.9866666666666666,41365265.5,28596.547,42280840.0,41336668.953,42252243.453,83588912.406,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,0.9866666666666666,1.0233333333333332,66674934.0,41756.099,44996102.0,66633177.901,44954345.901,111587523.802,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.0233333333333332,1.06,59338192.0,36300.419,44569326.0,59301891.581,44533025.581,103834917.162,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.06,1.0966666666666667,54550149.0,30238.684,42256446.0,54519910.316,42226207.316,96746117.632,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.0966666666666667,1.1333333333333333,67645727.0,36760.36,49275311.0,67608966.64,49238550.64,116847517.28,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.1333333333333333,1.17,64434779.0,37060.018,53612568.0,64397718.982,53575507.982,117973226.964,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.17,1.2066666666666666,66953519.0,27585.290999999997,55372373.0,66925933.709,55344787.709,122270721.418,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,70912006.0,31084.735,51897784.0,70880921.265,51866699.265,122747620.53,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,100950903.0,32776.778000000006,69566157.0,100918126.222,69533380.222,170451506.444,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.28,1.3166666666666667,85296124.0,25438.272,62968256.0,85270685.728,62942817.728,148213503.456,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.3166666666666667,1.3533333333333333,98394504.0,25265.404000000002,68532267.0,98369238.596,68507001.596,166876240.192,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.3533333333333333,1.3900000000000001,86686490.0,18528.417,64489296.0,86667961.583,64470767.583,151138729.166,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.3900000000000001,1.4266666666666667,110771764.0,24602.101000000002,82191736.0,110747161.899,82167133.899,192914295.798,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.4266666666666667,1.4633333333333334,100011411.0,27629.035000000003,84730023.0,99983781.965,84702393.965,184686175.93,valid
ajaka_cross_section,1652,1999_uv,P,UV,P_UV,1.4633333333333334,1.5,46684327.0,23510.368000000002,34955931.0,46660816.632,34932420.632,81593237.264,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,0.95,0.9866666666666666,33392105.0,251332.071,50353287.0,33140772.929,50101954.929,83242727.858,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,0.9866666666666666,1.0233333333333332,45176014.0,286938.708,63410866.0,44889075.292,63123927.292,108013002.584,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.0233333333333332,1.06,48545079.0,279996.606,59453702.0,48265082.394,59173705.394,107438787.788,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.06,1.0966666666666667,44232519.0,216997.962,48477016.0,44015521.038,48260018.038,92275539.076,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.0966666666666667,1.1333333333333333,50794282.5,241817.108,68009378.0,50552465.392,67767560.892,118320026.28400001,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.1333333333333333,1.17,51562884.0,249110.43399999998,66043939.0,51313773.566,65794828.566,117108602.132,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.17,1.2066666666666666,59000925.0,232511.43799999997,70248619.0,58768413.562,70016107.562,128784521.12400001,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,58680419.0,202392.332,77052939.0,58478026.668,76850546.668,135328573.336,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,72006993.0,264359.35599999997,98254578.0,71742633.644,97990218.644,169732852.288,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.28,1.3166666666666667,70560152.0,197731.438,89057313.0,70362420.562,88859581.562,159222002.124,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.3166666666666667,1.3533333333333333,79740217.0,195588.04599999997,86802980.0,79544628.954,86607391.954,166152020.908,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.3533333333333333,1.3900000000000001,63589741.0,168365.102,78142100.0,63421375.898,77973734.898,141395110.796,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.3900000000000001,1.4266666666666667,86706653.0,194752.718,108000780.0,86511900.282,107806027.282,194317927.564,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.4266666666666667,1.4633333333333334,92961693.0,203799.089,106338355.0,92757893.911,106134555.911,198892449.822,valid
ajaka_cross_section,1654,1999_uv,P,UV,P_UV,1.4633333333333334,1.5,40399822.0,162485.642,39200342.5,40237336.358,39037856.858,79275193.216,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,0.95,0.9866666666666666,21550774.0,88512.25200000001,25515700.0,21462261.748,25427187.748,46889449.496,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,0.9866666666666666,1.0233333333333332,28064685.0,102194.219,32361890.0,27962490.781,32259695.781,60222186.562,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.0233333333333332,1.06,29966147.0,97995.084,29215325.5,29868151.916,29117330.416,58985482.332,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.06,1.0966666666666667,24757066.0,77023.156,23614971.0,24680042.844,23537947.844,48217990.688,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.0966666666666667,1.1333333333333333,30786035.5,85486.618,32119271.0,30700548.882,32033784.382,62734333.264,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.1333333333333333,1.17,30876666.0,78905.34,32856081.0,30797760.66,32777175.66,63574936.32,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.17,1.2066666666666666,39630880.0,76168.45499999999,32994513.5,39554711.545,32918345.045,72473056.59,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,36196317.5,79974.764,34359315.0,36116342.736,34279340.236,70395682.972,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,50644595.5,84584.206,46423787.5,50560011.294,46339203.294,96899214.588,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.28,1.3166666666666667,40112667.5,72172.82,42014457.0,40040494.68,41942284.18,81982778.86,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.3166666666666667,1.3533333333333333,45223564.5,68604.612,43849643.0,45154959.888,43781038.388,88935998.276,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.3533333333333333,1.3900000000000001,38704048.0,60232.7,38109862.0,38643815.3,38049629.3,76693444.6,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.3900000000000001,1.4266666666666667,57967473.0,70275.048,47538547.5,57897197.952,47468272.452,105365470.404,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.4266666666666667,1.4633333333333334,50448962.0,74788.329,49868617.0,50374173.671,49793828.671,100168002.342,valid
ajaka_cross_section,1655,1999_uv,P,UV,P_UV,1.4633333333333334,1.5,23618993.0,53434.168,22225510.5,23565558.832,22172076.332,45737635.164,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,0.95,0.9866666666666666,46500754.0,110405.97899999999,49655950.0,46390348.021,49545544.021,95935892.042,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,0.9866666666666666,1.0233333333333332,61154011.0,124762.753,63493844.0,61029248.247,63369081.247,124398329.494,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.0233333333333332,1.06,60414940.0,126818.564,61213994.0,60288121.436,61087175.436,121375296.872,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.06,1.0966666666666667,44806654.0,87020.50499999999,50198122.0,44719633.495,50111101.495,94830734.99,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.0966666666666667,1.1333333333333333,72779514.0,102456.842,70447834.0,72677057.158,70345377.158,143022434.316,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.1333333333333333,1.17,72623964.0,99044.125,65879607.0,72524919.875,65780562.875,138305482.75,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.17,1.2066666666666666,71137983.0,100881.533,67397199.0,71037101.467,67296317.467,138333418.934,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,80857186.0,92990.441,78618834.0,80764195.559,78525843.559,159290039.118,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,96983279.0,104773.687,91943608.0,96878505.313,91838834.313,188717339.626,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.28,1.3166666666666667,88272980.0,84881.253,84458365.0,88188098.747,84373483.747,172561582.494,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.3166666666666667,1.3533333333333333,95942066.0,79928.045,83450479.0,95862137.955,83370550.955,179232688.91,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.3533333333333333,1.3900000000000001,85475240.0,67197.837,77145291.0,85408042.163,77078093.163,162486135.326,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.3900000000000001,1.4266666666666667,111544198.0,86215.553,109082029.0,111457982.447,108995813.447,220453795.894,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.4266666666666667,1.4633333333333334,100070985.0,89074.402,103794606.0,99981910.598,103705531.598,203687442.196,valid
ajaka_cross_section,1657,1999_uv,P,UV,P_UV,1.4633333333333334,1.5,42265188.0,69146.467,45814178.0,42196041.533,45745031.533,87941073.066,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,0.95,0.9866666666666666,45578721.0,94965.105,47565440.0,45483755.895,47470474.895,92954230.79,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,0.9866666666666666,1.0233333333333332,55547634.0,115277.48500000002,61321555.0,55432356.515,61206277.515,116638634.03,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.0233333333333332,1.06,59827475.0,101178.437,55618333.0,59726296.563,55517154.563,115243451.126,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.06,1.0966666666666667,49810155.0,82298.922,49113056.0,49727856.078,49030757.078,98758613.156,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.0966666666666667,1.1333333333333333,57634885.0,97904.6,71313156.0,57536980.4,71215251.4,128752231.80000001,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.1333333333333333,1.17,65798573.0,89071.30299999999,67413646.0,65709501.697,67324574.697,133034076.394,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.17,1.2066666666666666,67030785.0,85786.569,67381311.0,66944998.431,67295524.431,134240522.862,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,72656480.0,79597.619,66647612.0,72576882.381,66568014.381,139144896.762,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,91170174.0,92253.67,89516536.0,91077920.33,89424282.33,180502202.66,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.28,1.3166666666666667,75806702.0,76696.24500000001,84844794.0,75730005.755,84768097.755,160498103.51,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.3166666666666667,1.3533333333333333,81259869.0,67271.217,79132874.0,81192597.783,79065602.783,160258200.566,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.3533333333333333,1.3900000000000001,83045600.0,60414.593,81896220.0,82985185.407,81835805.407,164820990.814,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.3900000000000001,1.4266666666666667,106694892.0,66570.74100000001,104939266.0,106628321.259,104872695.259,211501016.518,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.4266666666666667,1.4633333333333334,93582952.0,75892.636,102943739.0,93507059.364,102867846.364,196374905.728,valid
ajaka_cross_section,1658,1999_uv,P,UV,P_UV,1.4633333333333334,1.5,43274966.0,56907.836,42650824.0,43218058.164,42593916.164,85811974.328,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,0.95,0.9866666666666666,29773773.0,38048.784999999996,21607325.5,29735724.215,21569276.715,51305000.93,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,0.9866666666666666,1.0233333333333332,40569960.5,45970.174000000006,29956257.0,40523990.326,29910286.826,70434277.152,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.0233333333333332,1.06,41192990.0,46675.495,30108272.0,41146314.505,30061596.505,71207911.01,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.06,1.0966666666666667,44129387.0,36379.641,25068848.0,44093007.359,25032468.359,69125475.718,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.0966666666666667,1.1333333333333333,46996011.0,42869.799999999996,30779843.0,46953141.2,30736973.2,77690114.4,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.1333333333333333,1.17,46135440.0,36791.703,36621637.0,46098648.297,36584845.297,82683493.594,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.17,1.2066666666666666,52188481.0,38312.074,37588516.5,52150168.926,37550204.426,89700373.352,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,62603633.0,34484.705,39890049.5,62569148.295,39855564.795,102424713.09,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,66963701.0,42523.329,45022700.0,66921177.671,44980176.671,111901354.342,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.28,1.3166666666666667,57636317.0,32222.141,39714751.0,57604094.859,39682528.859,97286623.718,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.3166666666666667,1.3533333333333333,68908032.0,28137.8,46120956.0,68879894.2,46092818.2,114972712.4,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.3533333333333333,1.3900000000000001,56913851.0,25985.646,36880124.0,56887865.354,36854138.354,93742003.708,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.3900000000000001,1.4266666666666667,81568636.0,29989.091999999997,55127313.0,81538646.908,55097323.908,136635970.816,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.4266666666666667,1.4633333333333334,72427094.0,31923.181000000004,56355478.0,72395170.819,56323554.819,128718725.63800001,valid
ajaka_cross_section,1659,1999_uv,P,UV,P_UV,1.4633333333333334,1.5,31335376.0,22659.649000000005,19651862.5,31312716.351,19629202.851,50941919.202,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,0.95,0.9866666666666666,42973528.0,59131.736,49389171.0,42914396.264,49330039.264,92244435.528,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,0.9866666666666666,1.0233333333333332,53894217.0,68392.188,66363518.0,53825824.812,66295125.812,120120950.624,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.0233333333333332,1.06,48306734.0,68487.436,62578689.0,48238246.564,62510201.564,110748448.128,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.06,1.0966666666666667,49134778.0,57122.189,52731127.0,49077655.811,52674004.811,101751660.622,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.0966666666666667,1.1333333333333333,59364100.0,62053.051,70386258.0,59302046.949,70324204.949,129626251.898,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.1333333333333333,1.17,62182680.0,59449.433999999994,66255882.0,62123230.566,66196432.566,128319663.132,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.17,1.2066666666666666,64542316.0,55782.334,75976893.0,64486533.666,75921110.666,140407644.332,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,64347973.0,48682.355,75573499.0,64299290.645,75524816.645,139824107.29,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,81593466.0,65360.515999999996,100125313.0,81528105.484,100059952.484,181588057.968,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.28,1.3166666666666667,80865233.0,46926.449,90841544.0,80818306.551,90794617.551,171612924.102,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.3166666666666667,1.3533333333333333,72036057.0,52189.478,102985168.0,71983867.522,102932978.522,174916846.044,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.3533333333333333,1.3900000000000001,73290494.0,38402.86,85104372.0,73252091.14,85065969.14,158318060.28,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.3900000000000001,1.4266666666666667,98424142.0,48380.869999999995,105997914.0,98375761.13,105949533.13,204325294.26,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.4266666666666667,1.4633333333333334,93980280.0,57485.297,108460612.0,93922794.703,108403126.703,202325921.406,valid
ajaka_cross_section,1660,1999_uv,P,UV,P_UV,1.4633333333333334,1.5,42057239.25,43664.396,45749138.5,42013574.854,45705474.104,87719048.958,valid
ajaka_cross_section,1661,1999_uv,P,UV,P_UV,0.95,0.9866666666666666,49674617.0,47675.854999999996,50287593.0,49626941.145,50239917.145,99866858.29,valid
ajaka_cross_section,1661,1999_uv,P,UV,P_UV,0.9866666666666666,1.0233333333333332,61148010.0,57181.270000000004,61360305.0,61090828.73,61303123.73,122393952.46,valid
ajaka_cross_section,1661,1999_uv,P,UV,P_UV,1.0233333333333332,1.06,56396912.0,52918.365999999995,60301071.0,56343993.634,60248152.634,116592146.268,valid
ajaka_cross_section,1661,1999_uv,P,UV,P_UV,1.06,1.0966666666666667,48979507.0,40345.73,46647786.0,48939161.27,46607440.27,95546601.54,valid
ajaka_cross_section,1661,1999_uv,P,UV,P_UV,1.0966666666666667,1.1333333333333333,63097011.0,45065.493,66413179.0,63051945.507,66368113.507,129420059.014,valid
ajaka_cross_section,1661,1999_uv,P,UV,P_UV,1.1333333333333333,1.17,62563042.0,41691.837,65814757.0,62521350.163,65773065.163,128294415.326,valid
ajaka_cross_section,1661,1999_uv,P,UV,P_UV,1.17,1.2066666666666666,74634394.0,45170.554,70690598.0,74589223.446,70645427.446,145234650.892,valid
ajaka_cross_section,1661,1999_uv,P,UV,P_UV,1.2066666666666666,1.2433333333333332,75490415.0,45333.253000000004,73959826.0,75445081.747,73914492.747,149359574.494,valid
ajaka_cross_section,1661,1999_uv,P,UV,P_UV,1.2433333333333332,1.28,96417998.0,49689.594,94244297.0,96368308.406,94194607.406,190562915.812,valid
