run_number,source_period,target,beam_type,group,classification_source,source_file
1835,1999_uv,P,UV,P_UV,manual,1999_uv/run1835.root
1836,1999_uv,P,UV,P_UV,manual,1999_uv/run1836.root
1837,1999_uv,P,UV,P_UV,manual,1999_uv/run1837.root
1838,1999_uv,P,UV,P_UV,manual,1999_uv/run1838.root
1839,1999_uv,P,UV,P_UV,manual,1999_uv/run1839.root
1841,1999_uv,P,UV,P_UV,manual,1999_uv/run1841.root
1842,1999_uv,P,UV,P_UV,manual,1999_uv/run1842.root
1843,1999_uv,P,UV,P_UV,manual,1999_uv/run1843.root
1844,1999_uv,P,UV,P_UV,manual,1999_uv/run1844.root
1845,1999_uv,P,UV,P_UV,manual,1999_uv/run1845.root
1846,1999_uv,P,UV,P_UV,manual,1999_uv/run1846.root
1847,1999_uv,P,UV,P_UV,manual,1999_uv/run1847.root
1848,1999_uv,P,UV,P_UV,manual,1999_uv/run1848.root
1849,1999_uv,P,UV,P_UV,manual,1999_uv/run1849.root
1850,1999_uv,P,UV,P_UV,manual,1999_uv/run1850.root
1851,1999_uv,P,UV,P_UV,manual,1999_uv/run1851.root
1852,1999_uv,P,UV,P_UV,manual,1999_uv/run1852.root
1854,1999_uv,P,UV,P_UV,manual,1999_uv/run1854.root
1855,1999_uv,P,UV,P_UV,manual,1999_uv/run1855.root
1856,1999_uv,P,UV,P_UV,manual,1999_uv/run1856.root
1857,1999_uv,P,UV,P_UV,manual,1999_uv/run1857.root
1859,1999_uv,P,UV,P_UV,manual,1999_uv/run1859.root
1860,1999_uv,P,UV,P_UV,manual,1999_uv/run1860.root
1862,1999_uv,P,UV,P_UV,manual,1999_uv/run1862.root
1863,1999_uv,P,UV,P_UV,manual,1999_uv/run1863.root
1864,1999_uv,P,UV,P_UV,manual,1999_uv/run1864.root
1865,1999_uv,P,UV,P_UV,manual,1999_uv/run1865.root
1866,1999_uv,P,UV,P_UV,manual,1999_uv/run1866.root
1869,1999_uv,P,UV,P_UV,manual,1999_uv/run1869.root
1870,1999_uv,P,UV,P_UV,manual,1999_uv/run1870.root
1872,1999_uv,P,UV,P_UV,manual,1999_uv/run1872.root
1873,1999_uv,P,UV,P_UV,manual,1999_uv/run1873.root
1874,1999_uv,P,UV,P_UV,manual,1999_uv/run1874.root
1875,1999_uv,P,UV,P_UV,manual,1999_uv/run1875.root
1882,1999_uv,P,UV,P_UV,manual,1999_uv/run1882.root
1883,1999_uv,P,UV,P_UV,manual,1999_uv/run1883.root
1884,1999_uv,P,UV,P_UV,manual,1999_uv/run1884.root
1885,1999_uv,P,UV,P_UV,manual,1999_uv/run1885.root
1886,1999_uv,P,UV,P_UV,manual,1999_uv/run1886.root
1888,1999_uv,P,UV,P_UV,manual,1999_uv/run1888.root
1890,1999_uv,P,UV,P_UV,manual,1999_uv/run1890.root
1891,1999_uv,P,UV,P_UV,manual,1999_uv/run1891.root
1892,1999_uv,P,UV,P_UV,manual,1999_uv/run1892.root
1893,1999_uv,P,UV,P_UV,manual,1999_uv/run1893.root
1894,1999_uv,P,UV,P_UV,manual,1999_uv/run1894.root
1895,1999_uv,P,UV,P_UV,manual,1999_uv/run1895.root
1896,1999_uv,P,UV,P_UV,manual,1999_uv/run1896.root
1897,1999_uv,P,UV,P_UV,manual,1999_uv/run1897.root
1898,1999_uv,P,UV,P_UV,manual,1999_uv/run1898.root
1899,1999_uv,P,UV,P_UV,manual,1999_uv/run1899.root
1900,1999_uv,P,UV,P_UV,manual,1999_uv/run1900.root
1901,1999_uv,P,UV,P_UV,manual,1999_uv/run1901.root
1902,1999_uv,P,UV,P_UV,manual,1999_uv/run1902.root
1903,1999_uv,P,UV,P_UV,manual,1999_uv/run1903.root
1904,1999_uv,P,UV,P_UV,manual,1999_uv/run1904.root
1905,1999_uv,P,UV,P_UV,manual,1999_uv/run1905.root
1906,1999_uv,P,UV,P_UV,manual,1999_uv/run1906.root
1907,1999_uv,P,UV,P_UV,manual,1999_uv/run1907.root
1908,1999_uv,P,UV,P_UV,manual,1999_uv/run1908.root
1909,1999_uv,P,UV,P_UV,manual,1999_uv/run1909.root
1910,1999_uv,P,UV,P_UV,manual,1999_uv/run1910.root
1911,1999_uv,P,UV,P_UV,manual,1999_uv/run1911.root
1912,1999_uv,P,UV,P_UV,manual,1999_uv/run1912.root
1913,1999_uv,P,UV,P_UV,manual,1999_uv/run1913.root
1914,1999_uv,P,UV,P_UV,manual,1999_uv/run1914.root
1915,1999_uv,P,UV,P_UV,manual,1999_uv/run1915.root
1916,1999_uv,P,UV,P_UV,manual,1999_uv/run1916.root
1917,1999_uv,P,UV,P_UV,manual,1999_uv/run1917.root
1918,1999_uv,P,UV,P_UV,manual,1999_uv/run1918.root
1919,1999_uv,P,UV,P_UV,manual,1999_uv/run1919.root
1920,1999_uv,P,UV,P_UV,manual,1999_uv/run1920.root
1921,1999_uv,P,UV,P_UV,manual,1999_uv/run1921.root
1922,1999_uv,P,UV,P_UV,manual,1999_uv/run1922.root
1923,1999_uv,P,UV,P_UV,manual,1999_uv/run1923.root
1925,1999_uv,P,UV,P_UV,manual,1999_uv/run1925.root
1926,1999_uv,P,UV,P_UV,manual,1999_uv/run1926.root
1927,1999_uv,P,UV,P_UV,manual,1999_uv/run1927.root
1928,1999_uv,P,UV,P_UV,manual,1999_uv/run1928.root
1930,1999_uv,P,UV,P_UV,manual,1999_uv/run1930.root
1931,1999_uv,P,UV,P_UV,manual,1999_uv/run1931.root
1932,1999_uv,P,UV,P_UV,manual,1999_uv/run1932.root
1935,1999_uv,P,UV,P_UV,manual,1999_uv/run1935.root
1936,1999_uv,P,UV,P_UV,manual,1999_uv/run1936.root
1937,1999_uv,P,UV,P_UV,manual,1999_uv/run1937.root
1938,1999_uv,P,UV,P_UV,manual,1999_uv/run1938.root
1939,1999_uv,P,UV,P_UV,manual,1999_uv/run1939.root
1940,1999_uv,P,UV,P_UV,manual,1999_uv/run1940.root
1942,1999_uv,P,UV,P_UV,manual,1999_uv/run1942.root
1943,1999_uv,P,UV,P_UV,manual,1999_uv/run1943.root
1944,1999_uv,P,UV,P_UV,manual,1999_uv/run1944.root
1945,1999_uv,P,UV,P_UV,manual,1999_uv/run1945.root
1946,1999_uv,P,UV,P_UV,manual,1999_uv/run1946.root
1947,1999_uv,P,UV,P_UV,manual,1999_uv/run1947.root
1948,1999_uv,P,UV,P_UV,manual,1999_uv/run1948.root
1949,1999_uv,P,UV,P_UV,manual,1999_uv/run1949.root
1950,1999_uv,P,UV,P_UV,manual,1999_uv/run1950.root
1951,1999_uv,P,UV,P_UV,manual,1999_uv/run1951.root
1952,1999_uv,P,UV,P_UV,manual,1999_uv/run1952.root
1953,1999_uv,P,UV,P_UV,manual,1999_uv/run1953.root
1954,1999_uv,P,UV,P_UV,manual,1999_uv/run1954.root
1955,1999_uv,P,UV,P_UV,manual,1999_uv/run1955.root
1956,1999_uv,P,UV,P_UV,manual,1999_uv/run1956.root
1957,1999_uv,P,UV,P_UV,manual,1999_uv/run1957.root
1959,1999_uv,P,UV,P_UV,manual,1999_uv/run1959.root
1960,1999_uv,P,UV,P_UV,manual,1999_uv/run1960.root
1961,1999_uv,P,UV,P_UV,manual,1999_uv/run1961.root
1962,1999_uv,P,UV,P_UV,manual,1999_uv/run1962.root
1964,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1964.root
1965,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1965.root
1970,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1970.root
1973,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1973.root
1974,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1974.root
1975,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1975.root
1976,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1976.root
1978,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1978.root
1979,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1979.root
1983,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1983.root
1988,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1988.root
1990,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1990.root
1992,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1992.root
1993,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1993.root
1995,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1995.root
1996,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1996.root
1997,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1997.root
1999,1999_vis,P,VIS,P_VIS,manual,1999_vis/run1999.root
2000,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2000.root
2001,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2001.root
2002,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2002.root
2010,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2010.root
2011,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2011.root
2012,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2012.root
2014,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2014.root
2015,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2015.root
2017,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2017.root
2018,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2018.root
2021,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2021.root
2022,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2022.root
2023,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2023.root
2025,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2025.root
2026,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2026.root
2028,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2028.root
2029,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2029.root
2032,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2032.root
2034,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2034.root
2037,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2037.root
2039,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2039.root
2040,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2040.root
2041,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2041.root
2042,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2042.root
2043,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2043.root
2047,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2047.root
2048,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2048.root
2049,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2049.root
2050,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2050.root
2051,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2051.root
2052,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2052.root
2054,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2054.root
2055,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2055.root
2057,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2057.root
2058,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2058.root
2059,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2059.root
2061,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2061.root
2063,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2063.root
2064,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2064.root
2066,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2066.root
2067,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2067.root
2070,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2070.root
2071,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2071.root
2072,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2072.root
2074,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2074.root
2075,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2075.root
2076,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2076.root
2077,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2077.root
2080,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2080.root
2081,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2081.root
2083,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2083.root
2085,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2085.root
2087,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2087.root
2088,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2088.root
2089,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2089.root
2090,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2090.root
2091,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2091.root
2092,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2092.root
2096,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2096.root
2097,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2097.root
2098,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2098.root
2099,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2099.root
2101,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2101.root
2103,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2103.root
2110,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2110.root
2112,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2112.root
2114,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2114.root
2115,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2115.root
2116,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2116.root
2121,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2121.root
2122,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2122.root
2123,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2123.root
2125,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2125.root
2126,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2126.root
2128,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2128.root
2132,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2132.root
2133,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2133.root
2135,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2135.root
2136,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2136.root
2139,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2139.root
2141,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2141.root
2142,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2142.root
2143,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2143.root
2146,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2146.root
2147,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2147.root
2150,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2150.root
2151,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2151.root
2152,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2152.root
2153,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2153.root
2154,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2154.root
2155,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2155.root
2156,1999_vis,P,VIS,P_VIS,manual,1999_vis/run2156.root
2159,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2159.root
2160,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2160.root
2161,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2161.root
2162,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2162.root
2164,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2164.root
2165,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2165.root
2166,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2166.root
2167,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2167.root
2168,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2168.root
2169,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2169.root
2170,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2170.root
2171,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2171.root
2172,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2172.root
2173,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2173.root
2175,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2175.root
2176,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2176.root
2177,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2177.root
2178,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2178.root
2180,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2180.root
2181,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2181.root
2184,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2184.root
2185,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2185.root
2186,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2186.root
2188,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2188.root
2189,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2189.root
2190,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2190.root
2191,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2191.root
2192,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2192.root
2193,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2193.root
2194,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2194.root
2195,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2195.root
2196,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2196.root
2197,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2197.root
2198,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2198.root
2200,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2200.root
2201,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2201.root
2203,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2203.root
2204,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2204.root
2205,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2205.root
2206,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2206.root
2207,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2207.root
2208,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2208.root
2209,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2209.root
2210,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2210.root
2212,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2212.root
2213,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2213.root
2214,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2214.root
2217,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2217.root
2218,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2218.root
2219,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2219.root
2220,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2220.root
2221,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2221.root
2222,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2222.root
2223,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2223.root
2224,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2224.root
2225,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2225.root
2227,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2227.root
2228,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2228.root
2229,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2229.root
2230,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2230.root
2232,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2232.root
2233,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2233.root
2234,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2234.root
2236,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2236.root
2237,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2237.root
2238,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2238.root
2239,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2239.root
2240,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2240.root
2241,1999_d1,D,VIS,D_VIS,manual,1999_d1/run2241.root
2242,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2242.root
2243,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2243.root
2244,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2244.root
2245,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2245.root
2247,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2247.root
2248,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2248.root
2249,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2249.root
2250,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2250.root
2251,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2251.root
2252,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2252.root
2253,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2253.root
2254,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2254.root
2255,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2255.root
2256,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2256.root
2257,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2257.root
2259,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2259.root
2260,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2260.root
2263,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2263.root
2264,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2264.root
2265,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2265.root
2266,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2266.root
2267,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2267.root
2268,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2268.root
2269,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2269.root
2270,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2270.root
2272,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2272.root
2273,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2273.root
2274,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2274.root
2275,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2275.root
2276,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2276.root
2277,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2277.root
2278,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2278.root
2279,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2279.root
2280,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2280.root
2281,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2281.root
2282,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2282.root
2283,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2283.root
2284,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2284.root
2285,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2285.root
2287,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2287.root
2288,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2288.root
2290,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2290.root
2291,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2291.root
2292,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2292.root
2294,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2294.root
2295,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2295.root
2296,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2296.root
2297,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2297.root
2298,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2298.root
2299,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2299.root
2300,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2300.root
2301,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2301.root
2302,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2302.root
2303,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2303.root
2305,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2305.root
2306,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2306.root
2307,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2307.root
2308,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2308.root
2309,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2309.root
2310,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2310.root
2311,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2311.root
2313,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2313.root
2315,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2315.root
2316,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2316.root
2317,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2317.root
2318,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2318.root
2319,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2319.root
2320,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2320.root
2321,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2321.root
2322,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2322.root
2338,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2338.root
2339,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2339.root
2340,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2340.root
2341,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2341.root
2342,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2342.root
2343,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2343.root
2344,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2344.root
2345,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2345.root
2346,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2346.root
2347,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2347.root
2348,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2348.root
2349,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2349.root
2350,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2350.root
2351,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2351.root
2352,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2352.root
2353,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2353.root
2355,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2355.root
2356,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2356.root
2357,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2357.root
2358,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2358.root
2359,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2359.root
2360,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2360.root
2361,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2361.root
2363,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2363.root
2364,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2364.root
2366,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2366.root
2367,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2367.root
2388,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2388.root
2389,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2389.root
2390,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2390.root
2391,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2391.root
2392,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2392.root
2393,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2393.root
2395,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2395.root
2396,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2396.root
2397,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2397.root
2399,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2399.root
2400,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2400.root
